review_date,hotel_name,review
12/25/2016,Park Plaza County Hall London, Dining room is too small for the amount of guests we had to wait longtime before we could sit down Breakfast also needs more variaton 
12/25/2016,Park Plaza County Hall London, Good clean and comfortable rooms Great location 
12/24/2016,Park Plaza County Hall London, No kettle in the room even though there were tea making facilities I borrowed one from my daughter in the room next door 
12/24/2016,Park Plaza County Hall London, Good location and valet parking
12/24/2016,Park Plaza County Hall London, That the hotel is not the one in the photos but the one across the road with a view of a wall Not 4 
12/24/2016,Park Plaza County Hall London, The staff went out of their way to help by giving us an upgrade to a room with a view 
12/21/2016,Park Plaza County Hall London, We noticed that the front door of the hotel lets in a lot of cold air you can even feel it in the bar Other than that this hotel is perfect 
12/21/2016,Park Plaza County Hall London, The staff were attentive professional and so happy Especially Valentina and Atila I hope I remembered their names correctly The Christmas decorating was beautiful 
12/21/2016,Park Plaza County Hall London, Loved this hotel great location close to the Westminster Bridge and overlooking Big Ben and the Houses of Parlament Very central location for a London base 
12/21/2016,Park Plaza County Hall London, Sadly there was no hot water as the boiler had broken but they were working to fix it and did give us a complimentry breakfast
12/21/2016,Park Plaza County Hall London, Beds very comfy staff very friendly and helpful
12/21/2016,Park Plaza County Hall London, The suite was cold The heating was not working it could not be turned up in December 
12/21/2016,Park Plaza County Hall London, Excellent breakfast I was very pleased to get Eggs Bennedict Excellent Italian food for lunch Lovely suite Friendly helpful staff 
12/20/2016,Park Plaza County Hall London, breakfast at 19 50 was disappointing I had room service and food was cold Vegetarian sausages were just veg fingers and not appetising first thing in the morning I suggest quorn or Cauldron sausages Tomatoes not cooked and toast very pale and cold and the Danish pastry was missing Not enough milks sugars for day 
12/20/2016,Park Plaza County Hall London, bed was amazing great nights sleep Warm room quiet and clean Shower fab Julia at front desk was extremely helpful kind Foyer is welcoming but waiting to be seen at checking in was very hit miss hard to know where to stand 
12/20/2016,Park Plaza County Hall London, The room wasn t ready at check in when we really needed a rest We were given a free drink at the bar though which went some way to compensate 
12/20/2016,Park Plaza County Hall London, Great location spacious studio room with a fab view of the London Eye an unexpected bonus 
12/20/2016,Park Plaza County Hall London, Room had not been made up when we had gone out for the day even thou we told reception we were going out for the day the bath tap shot water out from the side of the filler all over the toilet seat and up the wall the plug in the sink did not work and the shower head water came out from above the shower head it self all got fixed but not the bath filler as found this out on last night taking a bath but did report it so others staying did not have the same problem as we did 
12/20/2016,Park Plaza County Hall London, staff happy to help very friendly 
12/20/2016,Park Plaza County Hall London, For a four star hotel the breakfast was not great and barely better than Premier Inn Watery egg mass produced sausages horrible coffee and fruit juice 
